# TerrainManager log started at 2025-09-22T15:26:35.5127257Z
2025-09-22T15:26:35.5127257Z [INFO] [Terrain][System] Terrain settings changed (VoxelSize 0→1 and chunkWorldSize (0.00, 0.00, 0.00)→(16.00, 16.00, 16.00)). Regenerating world...
2025-09-22T15:26:35.5157389Z [INFO] [Terrain][Regeneration] World regeneration: Cleaning up jobs...
2025-09-22T15:26:35.5172460Z [INFO] [Terrain][Regeneration] World regeneration: All jobs completed and resources disposed.
2025-09-22T15:26:35.6564916Z [INFO] [Terrain][System] Detailed terrain diagnostics will be written to C:/Users/anton/AppData/LocalLow/DefaultCompany/Tester\TerrainLogs\Terrain_20250922_152635.log
2025-09-22T15:26:35.6564916Z [INFO] [Terrain][System] TerrainManager enabled
2025-09-22T15:26:36.4803899Z [INFO] [Terrain][System] Start complete requestedMode=CPU runtimeMode=CPU chunkWorldSize=(16.00,16.00,16.00) voxelSize=1.000 loadDistance=64.0 maxChunksPerFrame=4
2025-09-22T15:26:36.4971701Z [INFO] [Terrain][Regeneration] World regeneration: Starting new terrain generation...
2025-09-22T15:26:37.9414811Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,2,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9414811Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,0,-3) lod=0 source=new worldPos=(16.00,0.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9414811Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,0,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9414811Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,1,-3) lod=0 source=new worldPos=(16.00,16.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9414811Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,1,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9414811Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,2,-3) lod=0 source=new worldPos=(16.00,32.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,2,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,0,-2) lod=0 source=new worldPos=(16.00,0.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,0,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,1,-2) lod=0 source=new worldPos=(16.00,16.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,1,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,2,-2) lod=0 source=new worldPos=(16.00,32.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,2,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,0,-1) lod=0 source=new worldPos=(16.00,0.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,0,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,1,-1) lod=0 source=new worldPos=(16.00,16.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9424814Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,1,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9434816Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,2,-1) lod=0 source=new worldPos=(16.00,32.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9434816Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,2,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9434816Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,0,0) lod=0 source=new worldPos=(16.00,0.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9434816Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,0,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9434816Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,1,0) lod=0 source=new worldPos=(16.00,16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9439853Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9439853Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,2,0) lod=0 source=new worldPos=(16.00,32.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9439853Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,2,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9439853Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,0,1) lod=0 source=new worldPos=(16.00,0.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9439853Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,0,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9439853Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,1,1) lod=0 source=new worldPos=(16.00,16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9439853Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9439853Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,2,1) lod=0 source=new worldPos=(16.00,32.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9439853Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,2,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9449904Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,0,2) lod=0 source=new worldPos=(16.00,0.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9449904Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,0,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9449904Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,1,2) lod=0 source=new worldPos=(16.00,16.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9449904Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,1,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9449904Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,2,2) lod=0 source=new worldPos=(16.00,32.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9449904Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,2,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9449904Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,0,3) lod=0 source=new worldPos=(16.00,0.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9459910Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,0,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9459910Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,1,3) lod=0 source=new worldPos=(16.00,16.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9459910Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,1,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9459910Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,2,3) lod=0 source=new worldPos=(16.00,32.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9459910Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,2,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9459910Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,0,4) lod=0 source=new worldPos=(16.00,0.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9459910Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,0,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9459910Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,1,4) lod=0 source=new worldPos=(16.00,16.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9471907Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,1,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9471907Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,2,4) lod=0 source=new worldPos=(16.00,32.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9471907Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,2,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9471907Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,0,-4) lod=0 source=new worldPos=(32.00,0.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9471907Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,0,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9471907Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,1,-4) lod=0 source=new worldPos=(32.00,16.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9471907Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,1,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9471907Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,2,-4) lod=0 source=new worldPos=(32.00,32.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9471907Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,2,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9481880Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,0,-3) lod=0 source=new worldPos=(32.00,0.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9481880Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,0,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9481880Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,1,-3) lod=0 source=new worldPos=(32.00,16.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9481880Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,1,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9481880Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,2,-3) lod=0 source=new worldPos=(32.00,32.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9486926Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,2,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9486926Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,0,-2) lod=0 source=new worldPos=(32.00,0.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9486926Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,0,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9486926Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,1,-2) lod=0 source=new worldPos=(32.00,16.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9486926Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,1,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9486926Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,2,-2) lod=0 source=new worldPos=(32.00,32.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9486926Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,2,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9486926Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,0,-1) lod=0 source=new worldPos=(32.00,0.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9486926Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,0,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9496986Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,1,-1) lod=0 source=new worldPos=(32.00,16.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9496986Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,1,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9496986Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,2,-1) lod=0 source=new worldPos=(32.00,32.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9496986Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,2,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9496986Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,0,0) lod=0 source=new worldPos=(32.00,0.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9496986Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,0,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9496986Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,1,0) lod=0 source=new worldPos=(32.00,16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9496986Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9496986Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,2,0) lod=0 source=new worldPos=(32.00,32.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9496986Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,2,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9506973Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,0,1) lod=0 source=new worldPos=(32.00,0.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9506973Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,0,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9506973Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,1,1) lod=0 source=new worldPos=(32.00,16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9506973Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9506973Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,2,1) lod=0 source=new worldPos=(32.00,32.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9506973Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,2,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9506973Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,0,2) lod=0 source=new worldPos=(32.00,0.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9506973Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,0,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9506973Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,1,2) lod=0 source=new worldPos=(32.00,16.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9506973Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,1,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,2,2) lod=0 source=new worldPos=(32.00,32.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,2,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,0,3) lod=0 source=new worldPos=(32.00,0.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,0,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,1,3) lod=0 source=new worldPos=(32.00,16.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,1,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,2,3) lod=0 source=new worldPos=(32.00,32.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,2,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,0,4) lod=0 source=new worldPos=(32.00,0.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,0,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,1,4) lod=0 source=new worldPos=(32.00,16.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9516970Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,1,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9532039Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,2,4) lod=0 source=new worldPos=(32.00,32.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9532039Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,2,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9532039Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,0,-4) lod=0 source=new worldPos=(48.00,0.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9532039Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,0,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9537197Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,-4) lod=0 source=new worldPos=(48.00,16.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9537197Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,1,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9537197Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,2,-4) lod=0 source=new worldPos=(48.00,32.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9537197Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,2,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9537197Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,0,-3) lod=0 source=new worldPos=(48.00,0.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9537197Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,0,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9537197Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,-3) lod=0 source=new worldPos=(48.00,16.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9537197Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,1,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9547266Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,2,-3) lod=0 source=new worldPos=(48.00,32.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9547266Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,2,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9557279Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,0,-2) lod=0 source=new worldPos=(48.00,0.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9557279Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,0,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9557279Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,-2) lod=0 source=new worldPos=(48.00,16.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9557279Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,1,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9557279Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,2,-2) lod=0 source=new worldPos=(48.00,32.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9557279Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,2,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9557279Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,0,-1) lod=0 source=new worldPos=(48.00,0.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9568162Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,0,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9568162Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,-1) lod=0 source=new worldPos=(48.00,16.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9568162Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,1,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9568162Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,2,-1) lod=0 source=new worldPos=(48.00,32.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9568162Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,2,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9568162Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,0,0) lod=0 source=new worldPos=(48.00,0.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9568162Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,0,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9568162Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,0) lod=0 source=new worldPos=(48.00,16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9578182Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9578182Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,2,0) lod=0 source=new worldPos=(48.00,32.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9578182Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,2,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9578182Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,0,1) lod=0 source=new worldPos=(48.00,0.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9583243Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,0,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9583243Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,1) lod=0 source=new worldPos=(48.00,16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9583243Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9583243Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,2,1) lod=0 source=new worldPos=(48.00,32.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9583243Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,2,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9583243Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,0,2) lod=0 source=new worldPos=(48.00,0.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9583243Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,0,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9583243Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,2) lod=0 source=new worldPos=(48.00,16.00,32.00) voxels=16x16x16 sampleCount=4913
